year,month,hour,latitude,longitude,focal_depth_(km),magnitude,country,magnitude_scale
2008,1,22,22.761,92.333,34.0,5.0,INDIA-BANGLADESH,minor damage
2008,1,17,1.011,97.442,20.0,6.1,INDONESIA,severe damage
2008,2,7,-2.296,28.9,10.0,5.9,CONGO,slight_damage
2008,2,6,23.433,87.111,10.0,4.3,INDIA,minor damage
2008,2,7,32.456,-115.315,3.0,5.1,MEXICO,minor damage
2008,2,20,31.73,51.2,14.0,4.9,IRAN,minor damage
2008,2,2,-2.404,28.918,10.0,4.9,RWANDA,minor damage
2008,2,10,33.327,35.305,10.0,5.0,LEBANON-SYRIA,minor damage
2008,2,8,2.768,95.964,26.0,7.4,INDONESIA,serious damage
2008,2,14,41.153,-114.867,7.0,6.0,NEVADA,slight_damage
2008,2,8,-2.486,99.972,25.0,6.5,INDONESIA,severe damage
2008,2,0,53.403,-0.332,18.0,4.8,UNITED KINGDOM,minor damage
2008,2,4,-3.7,-40.35,10.0,4.3,BRAZIL,minor damage
2008,3,11,23.33,70.592,10.0,4.5,INDIA,minor damage
2008,3,22,35.49,81.467,10.0,7.2,CHINA,serious damage
2008,3,12,-12.178,-77.164,51.0,5.3,PERU,minor damage
2008,4,12,-20.071,168.892,33.0,7.3,NEW CALEDONIA,serious damage
2008,4,3,13.564,-90.599,33.0,6.1,GUATEMALA,severe damage
2008,4,9,38.452,-87.886,14.0,5.3,ILLINOIS,minor damage
2008,4,6,39.52,-119.93,1.0,5.0,NEVADA,minor damage
2008,4,18,-19.941,168.953,32.0,6.4,VANUATU ISLANDS,severe damage
2008,5,0,33.86,48.59,16.0,4.5,IRAN,minor damage
2008,5,16,36.158,141.521,39.0,6.8,JAPAN,severe damage
2008,5,6,30.98,103.396,10.0,7.9,CHINA,serious damage
2008,5,19,-3.91,-40.44,10.0,0.0,BRAZIL,limited damage
2008,5,19,4.33,-73.764,9.0,5.6,COLOMBIA,slight_damage
2008,5,8,32.57,105.424,10.0,6.0,CHINA,slight_damage
2008,5,15,8.423,-82.968,13.0,5.6,PANAMA-COSTA RICA,slight_damage
2008,5,8,32.71,105.54,10.0,5.7,CHINA,slight_damage
2008,5,15,64.004,-21.012,10.0,6.3,ICELAND,severe damage
2008,6,20,35.883,-0.658,4.0,5.5,ALGERIA,slight_damage
2008,6,21,24.702,84.964,11.0,3.8,INDIA,minor damage
2008,6,12,37.963,21.525,16.0,6.3,GREECE,severe damage
2008,6,23,39.03,140.881,8.0,6.9,JAPAN,severe damage
2008,7,0,-10.368,-75.512,33.0,5.5,PERU,slight_damage
2008,7,23,35.5,58.8,10.0,5.0,IRAN,minor damage
2008,7,2,53.882,152.886,633.0,7.7,RUSSIA,serious damage
2008,7,9,-15.986,-71.748,123.0,6.2,PERU,severe damage
2008,7,2,37.552,142.214,22.0,6.9,JAPAN,severe damage
2008,7,15,39.802,141.464,108.0,6.8,JAPAN,severe damage
2008,7,7,32.747,105.542,10.0,5.6,CHINA,slight_damage
2008,7,18,33.953,-117.761,15.0,5.4,CALIFORNIA,minor damage
2008,8,8,32.036,104.722,7.0,5.7,CHINA,slight_damage
2008,8,9,32.756,105.494,6.0,6.0,CHINA,slight_damage
2008,8,7,10.514,-64.171,13.0,5.2,VENEZUELA,minor damage
2008,8,10,12.897,124.319,10.0,6.0,PHILIPPINES,slight_damage
2008,8,21,25.051,97.919,46.0,5.0,CHINA,minor damage
2008,8,12,25.044,97.684,1.0,6.0,CHINA,slight_damage
2008,8,11,-39.715,176.851,32.0,5.5,NEW ZEALAND,slight_damage
2008,8,13,30.901,83.52,12.0,6.7,CHINA,severe damage
2008,8,8,-52.533,26.417,10.0,5.0,ATLANTIC OCEAN,minor damage
2008,8,1,51.607,104.158,16.0,6.2,RUSSIA,severe damage
2008,8,8,26.272,101.937,17.0,5.9,CHINA,slight_damage
2008,9,2,37.507,38.503,6.0,4.1,TURKEY,minor damage
2008,9,3,-3.935,103.058,25.0,5.4,INDONESIA,minor damage
2008,9,11,26.743,55.828,12.0,6.1,IRAN,severe damage
2008,9,0,41.892,143.754,25.0,6.8,JAPAN,severe damage
2008,9,21,17.438,73.915,10.0,5.0,INDIA,minor damage
2008,10,15,39.533,73.824,27.0,6.6,KYRGYZSTAN,severe damage
2008,10,8,29.807,90.35,12.0,6.3,CHINA,severe damage
2008,10,9,43.372,46.254,16.0,5.7,RUSSIA,slight_damage
2008,10,23,30.639,67.351,15.0,6.4,PAKISTAN,severe damage
2008,10,11,30.598,67.455,14.0,6.4,PAKISTAN,severe damage
2008,11,1,37.565,95.833,19.0,6.3,CHINA,severe damage
2008,11,17,1.271,122.091,30.0,7.3,INDONESIA,serious damage
2008,11,6,8.267,-82.967,32.0,6.1,PANAMA,severe damage
2008,11,22,49.914,18.455,0.0,4.1,CZECH REPUBLIC,minor damage
2008,12,13,26.99,55.8,15.0,5.4,IRAN,minor damage
2008,12,18,32.518,105.395,25.0,4.5,CHINA,minor damage
2008,12,10,-32.938,-69.259,10.0,4.1,ARGENTINA,minor damage
2008,12,20,23.97,97.569,35.0,4.7,MYANMAR (BURMA),minor damage
2008,12,20,23.97,97.569,35.0,4.8,CHINA,minor damage
2008,12,3,36.401,71.075,158.0,5.8,AFGHANISTAN; PAKISTAN,slight_damage
2009,1,19,-0.414,132.885,17.0,7.6,PAPUA NEW GUINEA,serious damage
2009,1,22,-0.691,133.305,23.0,7.3,PAPUA NEW GUINEA,serious damage
2009,1,19,10.165,-84.197,14.0,6.1,COSTA RICA,severe damage
2009,1,17,46.857,155.154,36.0,7.4,RUSSIA,serious damage
2009,1,18,-11.779,-75.626,10.0,4.6,PERU,minor damage
2009,2,17,3.884,126.397,22.0,7.2,INDONESIA,serious damage
2009,2,3,34.204,73.899,10.0,5.4,PAKISTAN; INDIA,minor damage
2009,2,10,40.657,78.692,17.0,5.5,CHINA,slight_damage
2009,3,18,-23.046,-174.659,34.0,7.6,TONGA ISLANDS,serious damage
2009,3,4,22.399,85.903,10.0,4.1,INDIA,minor damage
2009,3,17,13.452,-86.06,36.0,4.4,NICARAGUA,minor damage
2009,4,1,42.334,13.334,9.0,6.3,ITALY,severe damage
2009,4,17,42.275,13.464,15.0,5.5,ITALY,slight_damage
2009,4,1,27.143,70.749,44.0,5.2,INDIA,minor damage
2009,4,21,34.185,70.076,6.0,5.4,AFGHANISTAN,minor damage
2009,5,19,25.212,37.597,10.0,4.6,SAUDI ARABIA,minor damage
2009,5,17,25.292,37.744,2.0,5.7,SAUDI ARABIA,slight_damage
2009,5,19,33.198,75.787,21.0,4.9,INDIA,minor damage
2009,5,16,41.303,22.714,0.0,5.3,BALKANS NW,minor damage
2009,5,8,16.72,-86.236,10.0,7.3,HONDURAS,serious damage
2009,5,6,-17.026,168.329,13.0,5.7,VANUATU ISLANDS,slight_damage
2009,6,2,-17.757,167.949,15.0,6.3,VANUATU ISLANDS,severe damage
2009,6,17,44.724,78.864,15.0,5.4,KAZAKHSTAN,minor damage
2009,7,9,34.164,25.471,19.0,6.4,GREECE,severe damage
2009,7,6,9.59,-78.966,38.0,6.0,PANAMA,slight_damage
2009,7,11,25.632,101.095,7.0,5.7,CHINA,slight_damage
2009,7,9,-45.762,166.562,12.0,7.8,NEW ZEALAND,serious damage
2009,7,3,31.158,85.902,13.0,5.8,CHINA,slight_damage
2009,8,13,29.358,105.438,10.0,3.4,CHINA,minor damage
2009,8,19,14.099,92.888,5.0,7.5,INDIA,serious damage
2009,8,20,34.743,138.264,40.0,6.4,JAPAN,severe damage
2009,8,7,-1.479,99.49,20.0,6.7,INDONESIA,severe damage
2009,8,1,37.696,95.718,13.0,6.2,CHINA,severe damage
2009,8,19,25.28,95.101,82.0,5.2,MYANMAR (BURMA);  INDIA,minor damage
2009,9,7,-7.782,107.297,46.0,7.0,INDONESIA,serious damage
2009,9,22,42.66,43.443,15.0,6.0,GEORGIA,slight_damage
2009,9,20,10.705,-67.92,10.0,6.3,VENEZUELA,severe damage
2009,9,11,6.513,124.715,10.0,5.7,PHILIPPINES,slight_damage
2009,9,23,-9.138,115.593,79.0,5.7,INDONESIA,slight_damage
2009,9,8,27.332,91.437,14.0,6.1,BHUTAN,severe damage
2009,9,8,-38.28,145.25,0.0,3.1,AUSTRALIA,minor damage
2009,9,17,-15.489,-172.095,18.0,8.1,SAMOA ISLANDS,great damage
2009,9,10,-0.72,99.867,81.0,7.5,INDONESIA,serious damage
2009,10,1,-2.515,101.501,10.0,6.6,INDONESIA,severe damage
2009,10,22,-13.006,166.51,45.0,7.6,VANUATU ISLANDS,serious damage
2009,10,22,-12.517,166.382,35.0,7.8,SOLOMON ISLANDS,serious damage
2009,10,18,-0.962,-77.817,35.0,5.4,ECUADOR,minor damage
2009,10,19,36.517,70.95,18.0,6.1,AFGHANISTAN,severe damage
2009,10,17,27.262,91.417,26.0,5.3,BHUTAN,minor damage
2009,11,21,25.962,100.825,25.0,4.9,CHINA,minor damage
2009,11,23,27.334,56.202,14.0,5.1,IRAN,minor damage
2009,11,19,-8.207,118.631,18.0,6.6,INDONESIA,severe damage
2009,11,8,10.434,-69.715,7.0,5.4,VENEZUELA,minor damage
2009,12,21,-26.414,27.494,2.0,3.5,SOUTH AFRICA,minor damage
2009,12,3,-9.948,33.878,8.0,5.9,MALAWI,slight_damage
2009,12,11,17.109,73.767,10.0,5.1,INDIA,minor damage
2009,12,23,34.921,139.261,7.0,4.9,JAPAN,minor damage
2009,12,13,23.796,121.605,57.0,6.4,TAIWAN,severe damage
2009,12,23,-10.108,33.818,6.0,6.0,MALAWI,slight_damage
2009,12,18,32.437,-115.165,9.0,5.9,MEXICO,slight_damage
2009,12,9,27.319,91.51,10.0,5.2,BHUTAN,minor damage
2010,1,2,38.245,71.467,47.0,5.1,TAJIKISTAN,minor damage
2010,1,21,-8.743,157.477,26.0,6.6,SOLOMON ISLANDS,severe damage
2010,1,22,-8.799,157.346,25.0,7.1,SOLOMON ISLANDS,serious damage
2010,1,12,-9.019,157.551,15.0,6.8,SOLOMON ISLANDS,severe damage
2010,1,0,-7.907,107.879,65.0,5.1,INDONESIA,minor damage
2010,1,0,40.652,-124.692,29.0,6.5,CALIFORNIA,severe damage
2010,1,21,18.457,-72.533,13.0,7.0,HAITI,serious damage
2010,1,18,10.454,-63.475,8.0,5.5,VENEZUELA,slight_damage
2010,1,20,32.45,48.3,5.0,5.0,IRAN,minor damage
2010,1,9,25.558,105.804,27.0,4.4,CHINA,minor damage
2010,1,21,30.268,105.668,10.0,4.7,CHINA,minor damage
2010,2,4,25.523,101.903,36.0,4.8,CHINA,minor damage
2010,2,20,25.93,128.425,25.0,7.0,JAPAN,serious damage
2010,2,6,-36.122,-72.898,23.0,8.8,CHILE,great damage
2010,2,15,-24.872,-65.602,10.0,6.3,ARGENTINA,severe damage
2010,3,0,22.918,120.795,21.0,6.3,TAIWAN,severe damage
2010,3,2,38.864,39.986,12.0,6.1,TURKEY,severe damage
2010,3,14,-34.29,-71.891,11.0,6.9,CHILE,severe damage
2010,3,16,13.667,92.831,34.0,6.7,INDIA,severe damage
2010,4,22,32.297,-115.278,4.0,7.2,MEXICO,serious damage
2010,4,22,2.383,97.048,31.0,7.8,INDONESIA,serious damage
2010,4,23,33.165,96.548,17.0,6.9,CHINA,severe damage
2010,4,20,35.633,67.658,13.0,5.6,AFGHANISTAN,slight_damage
2010,4,0,-30.794,121.406,0.0,5.2,AUSTRALIA,minor damage
2010,5,22,30.099,80.026,36.0,4.5,INDIA,minor damage
2010,5,2,-18.058,-70.547,37.0,6.2,PERU,severe damage
2010,5,5,3.748,96.018,38.0,7.2,INDONESIA,serious damage
2010,5,12,35.9,4.12,2.0,5.2,ALGERIA,minor damage
2010,5,5,18.4,-67.07,113.0,5.8,PUERTO RICO,slight_damage
2010,5,11,16.591,145.682,10.0,4.4,"ANATAHAN REGION, N. MARIANA ISLANDS",minor damage
2010,6,19,7.881,91.936,35.0,7.5,INDIA,serious damage
2010,6,4,32.7,-115.921,5.0,5.8,CALIFORNIA,slight_damage
2010,6,3,-2.174,136.543,18.0,7.0,INDONESIA,serious damage
2010,6,23,13.197,93.087,20.0,5.9,INDIA,slight_damage
2010,6,23,29.872,80.428,16.0,5.2,INDIA,minor damage
2010,6,17,45.88,-75.48,22.0,5.2,CANADA,minor damage
2010,6,7,16.396,-97.782,20.0,6.2,MEXICO,severe damage
2010,7,19,27.022,53.861,10.0,5.8,IRAN,slight_damage
2010,7,22,6.486,123.467,586.0,7.6,PHILIPPINES,serious damage
2010,7,13,35.217,59.308,24.0,5.4,IRAN,minor damage
2010,8,5,-17.541,168.069,25.0,7.2,VANUATU ISLANDS,serious damage
2010,8,11,-1.266,-77.306,207.0,7.1,ECUADOR,serious damage
2010,8,21,12.484,141.476,10.0,6.9,"GUAM, NORTHERN MARIANA ISLANDS",severe damage
2010,8,19,35.49,54.47,7.0,5.7,IRAN,slight_damage
2010,8,0,27.197,103.005,35.0,4.9,CHINA,minor damage
2010,9,16,-43.522,171.83,12.0,7.0,NEW ZEALAND,serious damage
2010,9,11,-43.57,172.388,9.0,5.0,NEW ZEALAND,minor damage
2010,9,22,-40.433,176.818,21.0,5.1,NEW ZEALAND,minor damage
2010,9,19,-43.598,172.69,6.0,5.0,NEW ZEALAND,minor damage
2010,9,17,23.407,90.648,10.0,4.8,BANGLADESH,minor damage
2010,9,11,29.647,51.665,27.0,5.8,IRAN,slight_damage
2010,10,21,33.869,72.887,33.0,5.2,PAKISTAN,minor damage
2010,10,14,-3.487,100.082,20.0,7.8,INDONESIA,serious damage
2010,11,0,43.76,20.673,1.0,5.5,BALKANS NW,slight_damage
2010,11,3,33.37,48.94,5.0,4.9,IRAN,minor damage
2010,11,9,30.178,67.117,27.0,4.7,PAKISTAN,minor damage
2010,12,12,7.521,37.839,10.0,5.1,ETHIOPIA,minor damage
2010,12,5,35.827,-96.772,5.0,3.7,OKLAHOMA,minor damage
2010,12,18,28.412,59.18,12.0,6.5,IRAN,severe damage
2010,12,17,26.901,143.698,14.0,7.4,JAPAN,serious damage
2010,12,13,-19.702,167.947,16.0,7.3,VANUATU ISLANDS,serious damage
2010,12,21,-43.55,172.647,5.0,4.5,NEW ZEALAND,minor damage
2011,1,16,30.16,51.62,24.0,4.5,IRAN,minor damage
2011,1,10,-19.157,168.311,24.0,6.5,VANUATU ISLANDS,severe damage
2011,1,20,28.777,63.951,68.0,7.2,PAKISTAN,serious damage
2011,2,7,24.693,97.943,31.0,4.8,CHINA,minor damage
2011,2,13,24.618,94.68,85.0,6.3,MYANMAR (BURMA),severe damage
2011,2,20,-36.474,-73.125,28.0,6.8,CHILE,severe damage
2011,2,22,38.947,-107.497,1.0,3.1,COLORADO,minor damage
2011,2,23,-43.583,172.68,6.0,6.1,NEW ZEALAND,severe damage
2011,3,15,9.457,125.935,50.0,5.5,PHILIPPINES,slight_damage
2011,3,2,38.435,142.842,32.0,7.5,JAPAN,serious damage
2011,3,4,24.719,97.969,26.0,5.5,CHINA,slight_damage
2011,3,5,38.297,142.372,30.0,9.1,JAPAN,great damage
2011,3,6,36.281,141.111,43.0,7.9,JAPAN,serious damage
2011,3,6,38.058,144.59,19.0,7.6,JAPAN,serious damage
2011,3,13,20.687,99.822,8.0,6.8,MYANMAR,severe damage
2011,4,11,29.698,80.754,26.0,5.4,NEPAL-INDIA,minor damage
2011,4,14,38.276,141.588,42.0,7.1,JAPAN,serious damage
2011,4,9,31.373,100.757,43.0,5.1,CHINA,minor damage
2011,4,8,37.001,140.401,11.0,6.6,JAPAN,severe damage
2011,4,23,-4.586,122.771,8.0,6.1,INDONESIA,severe damage
2011,5,8,-20.244,168.226,11.0,6.8,NEW CALEDONIA,severe damage
2011,5,16,37.699,-1.672,1.0,5.1,SPAIN,minor damage
2011,5,21,39.12,29.04,7.0,4.3,TURKEY,minor damage
2011,6,1,43.015,88.247,21.0,5.3,CHINA,minor damage
2011,6,2,-43.564,172.743,6.0,6.0,NEW ZEALAND,slight_damage
2011,6,10,25.075,98.721,39.0,5.3,CHINA,minor damage
2011,6,3,52.05,-171.836,52.0,7.3,ALASKA,serious damage
2011,6,7,32.447,95.948,29.0,5.3,CHINA,minor damage
2011,7,19,-29.539,-176.34,17.0,7.6,NEW ZEALAND,serious damage
2011,7,0,38.034,143.264,23.0,7.0,JAPAN,serious damage
2011,7,19,40.081,71.41,20.0,6.1,UZBEKISTAN,severe damage
2011,8,11,24.932,98.73,40.0,5.0,CHINA,minor damage
2011,8,10,39.955,77.028,10.0,5.7,CHINA,slight_damage
2011,8,16,-18.365,168.143,32.0,7.1,VANUATU ISLANDS,serious damage
2011,8,18,-18.311,168.218,28.0,7.0,VANUATU ISLANDS,serious damage
2011,8,5,37.063,-104.701,4.0,5.4,COLORADO,minor damage
2011,8,17,37.936,-77.933,6.0,5.8,VIRGINIA,slight_damage
2011,9,10,52.171,-171.708,32.0,6.8,ALASKA,severe damage
2011,9,17,2.965,97.893,91.0,6.7,INDONESIA,severe damage
2011,9,17,28.724,77.189,10.0,4.3,INDIA,minor damage
2011,9,12,27.73,88.155,50.0,6.9,INDIA,severe damage
2011,9,18,14.186,-90.238,9.0,5.6,GUATEMALA,slight_damage
2011,10,17,21.211,70.533,10.0,5.0,INDIA,minor damage
2011,10,17,-28.993,-176.238,33.0,7.4,KERMADEC ISLANDS,serious damage
2011,10,10,38.722,43.513,16.0,7.1,TURKEY,serious damage
2011,10,18,-14.438,-75.966,24.0,6.9,PERU,severe damage
2011,10,0,27.449,88.684,10.0,3.5,INDIA,minor damage
2011,10,13,-0.13,-78.37,3.0,4.0,ECUADOR,minor damage
2011,11,0,43.648,82.437,28.0,5.6,CHINA,slight_damage
2011,11,3,35.532,-96.765,5.0,5.7,OKLAHOMA,slight_damage
2011,11,9,7.904,125.185,46.0,5.0,PHILIPPINES,minor damage
2011,11,2,35.531,-96.788,5.0,5.0,OKLAHOMA,minor damage
2011,11,19,38.429,43.229,5.0,5.7,TURKEY,slight_damage
2011,11,3,24.955,95.236,114.0,5.8,INDIA,slight_damage
2011,11,21,13.297,-87.898,43.0,5.1,EL SALVADOR-GUATEMALA,minor damage
2011,12,12,38.31,76.888,32.0,5.3,CHINA,minor damage
2011,12,6,-41.364,174.315,56.0,5.3,NEW ZEALAND,minor damage
2011,12,1,17.844,-99.963,54.0,6.4,MEXICO,severe damage
2011,12,0,-43.49,172.8,10.0,5.8,NEW ZEALAND,slight_damage
2011,12,15,51.842,95.911,15.0,6.7,RUSSIA,severe damage
2012,1,12,36.288,58.835,8.0,5.3,IRAN,minor damage
2012,1,5,-14.168,-75.635,43.0,6.4,PERU,severe damage
2012,2,13,-17.827,167.133,23.0,7.0,VANUATU ISLANDS,serious damage
2012,2,3,9.999,123.206,11.0,6.7,PHILIPPINES,severe damage
2012,2,2,22.661,120.891,28.0,5.9,TAIWAN,slight_damage
2012,2,18,31.428,56.778,10.0,5.2,IRAN,minor damage
2012,3,23,12.354,123.7,37.0,5.6,PHILIPPINES,slight_damage
2012,3,22,39.383,81.307,38.0,5.9,CHINA,slight_damage
2012,3,7,-19.125,169.613,16.0,6.7,VANUATU ISLANDS,severe damage
2012,3,9,40.887,144.944,12.0,6.9,JAPAN,severe damage
2012,3,7,10.037,125.633,18.0,5.8,PHILIPPINES,slight_damage
2012,3,18,16.493,-98.231,20.0,7.4,MEXICO,serious damage
2012,3,22,-35.2,-72.217,41.0,7.2,CHILE,serious damage
2012,4,8,2.327,93.063,20.0,8.6,INDONESIA,great damage
2012,4,10,0.802,92.463,25.0,8.2,INDONESIA,great damage
2012,4,22,-18.972,168.741,11.0,6.3,VANUATU ISLANDS,severe damage
2012,4,3,-32.625,-71.365,29.0,6.7,CHILE,severe damage
2012,5,10,32.747,47.726,10.0,5.4,IRAN,minor damage
2012,5,4,41.549,46.789,11.0,5.7,AZERBAIJAN,slight_damage
2012,5,12,26.175,92.889,43.0,5.4,INDIA,minor damage
2012,5,23,38.612,70.354,10.0,5.7,TAJIKISTAN,slight_damage
2012,5,10,-17.678,-69.591,10.0,6.3,CHILE,severe damage
2012,5,13,-16.764,-43.999,10.0,4.1,BRAZIL,minor damage
2012,5,2,44.89,11.23,6.0,6.1,ITALY,severe damage
2012,5,13,44.831,11.49,5.0,5.1,ITALY,minor damage
2012,5,0,42.645,22.968,10.0,5.6,BULGARIA,slight_damage
2012,5,7,44.851,11.086,10.0,5.9,ITALY,slight_damage
2012,6,11,-7.692,106.371,50.0,5.8,INDONESIA,slight_damage
2012,6,12,36.42,28.88,35.0,6.1,TURKEY,severe damage
2012,6,5,36.023,69.351,16.0,5.8,AFGHANISTAN,slight_damage
2012,6,5,37.294,42.325,5.0,5.3,TURKEY,minor damage
2012,6,7,27.767,100.781,10.0,5.5,CHINA,slight_damage
2012,6,21,43.433,84.7,18.0,6.3,CHINA,severe damage
2012,7,12,32.978,119.593,10.0,4.9,CHINA,minor damage
2012,7,0,2.707,96.045,22.0,6.5,INDONESIA,severe damage
2012,7,11,-9.694,159.727,20.0,6.4,SOLOMON ISLANDS,severe damage
2012,8,12,38.329,46.826,11.0,6.5,IRAN,severe damage
2012,8,2,49.8,145.064,583.0,7.7,RUSSIA,serious damage
2012,8,9,-1.315,120.096,10.0,6.3,INDONESIA,severe damage
2012,8,4,12.139,-88.59,28.0,7.3,NICARAGUA,serious damage
2012,8,12,10.811,126.638,28.0,7.6,PHILIPPINES,serious damage
2012,9,14,10.085,-85.315,35.0,7.6,COSTA RICA,serious damage
2012,9,3,27.575,103.983,10.0,5.6,CHINA,slight_damage
2012,10,2,23.739,81.314,10.0,5.0,INDIA,minor damage
2012,10,3,52.788,-132.101,14.0,7.7,CANADA,serious damage
2012,11,16,13.988,-91.895,24.0,7.3,GUATEMALA,serious damage
2012,11,1,23.005,95.885,14.0,6.8,MYANMAR (BURMA),severe damage
2012,11,5,40.411,90.355,10.0,5.1,CHINA,minor damage
2012,12,17,33.506,59.571,14.0,5.7,IRAN,slight_damage
2012,12,8,37.89,143.949,31.0,7.2,JAPAN,serious damage
2013,1,8,55.393,-134.652,10.0,7.5,ALASKA,serious damage
2013,1,22,4.927,95.907,12.0,6.1,INDONESIA,severe damage
2013,2,1,-10.799,165.114,24.0,7.9,SOLOMON ISLANDS,serious damage
2013,2,15,-10.928,166.018,21.0,7.0,SOLOMON ISLANDS,serious damage
2013,2,14,1.135,-77.393,145.0,7.0,COLOMBIA,serious damage
2013,2,3,55.15,61.41,0.0,4.2,RUSSIA,minor damage
2013,2,2,27.226,103.071,10.0,4.9,CHINA,minor damage
2013,2,21,-15.748,-71.425,8.0,5.3,PERU,minor damage
2013,3,5,25.98,99.812,8.0,5.4,CHINA,minor damage
2013,3,3,40.119,77.466,10.0,5.1,CHINA,minor damage
2013,3,2,23.828,121.215,19.0,6.0,TAIWAN,slight_damage
2013,4,11,28.428,51.593,12.0,6.3,IRAN,severe damage
2013,4,19,15.52,-87.159,4.0,5.4,HONDURAS,minor damage
2013,4,20,34.369,134.828,14.0,5.8,JAPAN,slight_damage
2013,4,10,28.033,61.996,80.0,7.7,IRAN; PAKISTAN,serious damage
2013,4,8,33.958,139.352,9.0,5.8,JAPAN,slight_damage
2013,4,0,31.817,-97.088,0.0,2.1,TEXAS,limited damage
2013,4,3,46.221,150.788,110.0,7.2,RUSSIA,serious damage
2013,4,0,30.308,102.888,14.0,6.6,CHINA,severe damage
2013,4,1,18.081,-102.182,30.0,6.0,MEXICO,slight_damage
2013,4,9,34.526,70.22,64.0,5.5,AFGHANISTAN,slight_damage
2013,5,6,33.061,75.863,15.0,5.7,INDIA,slight_damage
2013,5,2,26.56,57.77,15.0,6.1,IRAN,severe damage
2013,5,9,36.703,5.261,7.0,4.9,ALGERIA,minor damage
2013,5,5,54.892,153.221,598.0,8.3,RUSSIA,great damage
2013,6,14,7.275,124.898,10.0,5.7,PHILIPPINES,slight_damage
2013,6,5,23.789,121.141,17.0,6.3,TAIWAN,severe damage
2013,6,16,34.4,25.02,10.0,6.2,GREECE,severe damage
2013,6,23,54.263,86.173,10.0,5.3,RUSSIA,minor damage
2013,6,5,-8.305,116.058,47.0,5.1,INDONESIA,minor damage
2013,7,7,4.645,96.665,13.0,6.1,INDONESIA,severe damage
2013,7,2,-8.803,113.002,60.0,5.7,INDONESIA,slight_damage
2013,7,3,36.534,3.086,10.0,4.8,ALGERIA,minor damage
2013,7,5,-41.704,174.337,17.0,6.5,NEW ZEALAND,severe damage
2013,7,23,34.512,104.262,8.0,6.0,CHINA,slight_damage
2013,8,21,33.297,75.95,42.0,5.2,INDIA,minor damage
2013,8,9,38.689,22.695,0.0,5.5,GREECE,slight_damage
2013,8,21,30.046,97.957,6.0,5.7,CHINA,slight_damage
2013,8,2,-41.731,174.027,12.0,6.5,NEW ZEALAND,severe damage
2013,8,12,16.878,-99.498,21.0,6.2,MEXICO,severe damage
2013,8,20,28.239,99.328,10.0,5.2,CHINA,minor damage
2013,8,0,28.243,99.35,8.0,5.8,CHINA,slight_damage
2013,9,0,14.606,-92.121,66.0,6.4,GUATEMALA,severe damage
2013,9,11,26.951,65.501,15.0,7.7,PAKISTAN,serious damage
2013,9,16,-16.15,-74.87,31.0,7.1,PERU,serious damage
2013,9,7,27.183,65.505,12.0,6.8,PAKISTAN,severe damage
2013,10,13,35.514,23.252,40.0,6.6,GREECE,severe damage
2013,10,0,9.88,124.117,19.0,7.1,PHILIPPINES,serious damage
2013,10,5,5.103,95.971,10.0,5.5,INDONESIA,slight_damage
2013,10,17,37.2,144.6,10.0,7.1,JAPAN,serious damage
2013,11,5,38.41,68.89,23.0,5.2,TAJIKISTAN,minor damage
2013,11,9,-60.274,-46.401,10.0,7.7,SCOTIA SEA,serious damage
2013,11,22,44.599,124.168,10.0,5.3,CHINA,minor damage
2013,11,13,29.275,51.313,4.0,5.7,IRAN,slight_damage
2014,1,3,27.15,54.448,8.0,5.3,IRAN,minor damage
2014,1,3,4.557,-76.644,54.0,5.6,COLOMBIA,slight_damage
2014,1,4,19.043,-66.81,20.0,6.4,PUERTO RICO,severe damage
2014,1,2,-40.66,175.814,28.0,6.1,NEW ZEALAND,severe damage
2014,1,5,-7.986,109.265,66.0,6.1,INDONESIA,severe damage
2014,1,13,38.208,20.453,8.0,6.1,GREECE,severe damage
2014,2,14,26.589,57.741,10.0,5.3,IRAN,minor damage
2014,2,3,38.244,20.379,4.0,6.0,GREECE,slight_damage
2014,2,2,35.937,-97.271,5.0,4.1,OKLAHOMA,minor damage
2014,2,9,35.905,82.586,10.0,6.9,CHINA,severe damage
2014,2,0,-30.686,121.332,1.0,4.5,AUSTRALIA,minor damage
2014,3,17,33.684,131.825,79.0,6.3,JAPAN,severe damage
2014,3,21,-19.965,-70.814,21.0,6.7,CHILE,severe damage
2014,3,4,33.863,-117.835,4.0,5.1,CALIFORNIA,minor damage
2014,4,23,-19.61,-70.769,25.0,8.2,CHILE,great damage
2014,4,2,-20.571,-70.493,22.0,7.7,CHILE,serious damage
2014,4,22,28.174,103.619,25.0,5.4,CHINA,minor damage
2014,4,23,12.403,-86.378,13.0,6.1,NICARAGUA,severe damage
2014,4,7,-6.586,155.049,61.0,7.1,PAPUA NEW GUINEA,serious damage
2014,4,20,-11.27,162.148,23.0,7.6,SOLOMON ISLANDS,serious damage
2014,4,12,-11.463,162.051,39.0,7.4,SOLOMON ISLANDS,serious damage
2014,4,5,12.151,-86.281,10.0,5.2,NICARAGUA,minor damage
2014,4,14,17.397,-100.972,24.0,7.2,MEXICO,serious damage
2014,4,13,-6.755,155.024,43.0,7.5,PAPUA NEW GUINEA,serious damage
2014,5,11,19.656,99.67,6.0,6.1,THAILAND,severe damage
2014,5,17,17.235,-100.746,17.0,6.4,MEXICO,severe damage
2014,5,22,26.387,68.358,15.0,4.5,PAKISTAN,minor damage
